entry,at,order
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:26:15.532Z,177026197553200
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:26:14.615Z,177026197461500
"""Connor @ SgqM1BL9TF"" bets 21",2026-02-05T03:26:06.836Z,177026196683600
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:26:03.095Z,177026196309500
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:26:02.103Z,177026196210300
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:25:56.271Z,177026195627100
"Turn: 2♦, 6♥, 9♥ [10♥]",2026-02-05T03:25:50.638Z,177026195063800
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:25:49.831Z,177026194983100
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:25:48.914Z,177026194891400
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:25:47.209Z,177026194720900
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:25:45.896Z,177026194589600
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:25:42.797Z,177026194279700
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:25:39.537Z,177026193953700
"""Connor @ SgqM1BL9TF"" bets 2",2026-02-05T03:25:37.105Z,177026193710500
"The admin approved the player ""stoneman42069666 @ 2YpVmUeLk7"" participation with a stack of 200.",2026-02-05T03:25:33.521Z,177026193352100
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:25:32.707Z,177026193270700
"The player ""stoneman42069666 @ 2YpVmUeLk7"" requested a seat.",2026-02-05T03:25:32.148Z,177026193214800
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:25:31.763Z,177026193176300
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:25:30.829Z,177026193082900
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:25:28.997Z,177026192899700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:25:20.468Z,177026192046800
"Flop:  [2♦, 6♥, 9♥]",2026-02-05T03:25:14.872Z,177026191487200
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:25:14.054Z,177026191405400
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:25:10.404Z,177026191040400
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:25:09.479Z,177026190947900
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:25:08.587Z,177026190858700
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:25:07.669Z,177026190766900
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:25:05.217Z,177026190521700
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:25:02.916Z,177026190291600
"""Ian @ yrSbbM5VuT"" posts a big blind of 2",2026-02-05T03:24:54.025Z,177026189402511
"""Peter @ YOLNz3ZCNR"" posts a small blind of 1",2026-02-05T03:24:54.025Z,177026189402510
"Your hand is 6♦, 3♣",2026-02-05T03:24:54.025Z,177026189402506
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (200) | #2 ""Will @ AVS4WBKGHg"" (151) | #3 ""Peter @ YOLNz3ZCNR"" (225) | #5 ""Ian @ yrSbbM5VuT"" (67) | #6 ""Megan @ YhjZMT3yjF"" (193) | #9 ""grandpashortz @ b8EutyhaTC"" (500) | #10 ""Cam @ -CWFnEN9Li"" (464)",2026-02-05T03:24:54.025Z,177026189402502
"-- starting hand #9 (id: wzp8mcru0pjj)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-05T03:24:54.025Z,177026189402501
"The player ""Connor @ SgqM1BL9TF"" joined the game with a stack of 200.",2026-02-05T03:24:54.025Z,177026189402500
"-- ending hand #8 --",2026-02-05T03:24:51.094Z,177026189109402
"""Will @ AVS4WBKGHg"" collected 24 from pot",2026-02-05T03:24:51.094Z,177026189109401
"Uncalled bet of 24 returned to ""Will @ AVS4WBKGHg""",2026-02-05T03:24:51.094Z,177026189109400
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:24:50.272Z,177026189027200
"""Will @ AVS4WBKGHg"" bets 24",2026-02-05T03:24:42.755Z,177026188275500
"Turn: 10♠, 4♣, 3♠ [6♥]",2026-02-05T03:24:37.509Z,177026187750900
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:24:36.684Z,177026187668400
"""grandpashortz @ b8EutyhaTC"" calls 8",2026-02-05T03:24:35.796Z,177026187579600
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:24:34.166Z,177026187416600
"""Will @ AVS4WBKGHg"" bets 8",2026-02-05T03:24:28.062Z,177026186806200
"Flop:  [10♠, 4♣, 3♠]",2026-02-05T03:24:24.673Z,177026186467300
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:24:23.844Z,177026186384400
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:24:22.948Z,177026186294800
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:24:22.046Z,177026186204600
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:24:06.948Z,177026184694800
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:24:06.033Z,177026184603300
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:24:03.902Z,177026184390200
"""Peter @ YOLNz3ZCNR"" posts a big blind of 2",2026-02-05T03:23:49.393Z,177026182939310
"""Will @ AVS4WBKGHg"" posts a small blind of 1",2026-02-05T03:23:49.393Z,177026182939309
"Your hand is 8♣, 6♠",2026-02-05T03:23:49.393Z,177026182939305
"Player stacks: #2 ""Will @ AVS4WBKGHg"" (137) | #3 ""Peter @ YOLNz3ZCNR"" (227) | #5 ""Ian @ yrSbbM5VuT"" (67) | #6 ""Megan @ YhjZMT3yjF"" (193) | #9 ""grandpashortz @ b8EutyhaTC"" (510) | #10 ""Cam @ -CWFnEN9Li"" (466)",2026-02-05T03:23:49.393Z,177026182939302
"-- starting hand #8 (id: e4pittheb6nu)  No Limit Texas Hold'em (dealer: ""Cam @ -CWFnEN9Li"") --",2026-02-05T03:23:49.393Z,177026182939301
"The player ""stoneman42069666 @ 2YpVmUeLk7"" quits the game with a stack of 0.",2026-02-05T03:23:49.393Z,177026182939300
"""Will @ AVS4WBKGHg"" shows a 9♣.",2026-02-05T03:23:46.251Z,177026182625100
"-- ending hand #7 --",2026-02-05T03:23:42.851Z,177026182285101
"""Peter @ YOLNz3ZCNR"" collected 222 from pot with Straight, 8 High (combination: 4♦, 5♦, 6♠, 7♣, 8♠)",2026-02-05T03:23:42.851Z,177026182285100
"River: 8♠, 6♦, 7♣, Q♣ [6♠]",2026-02-05T03:23:38.789Z,177026181878900
"Turn: 8♠, 6♦, 7♣ [Q♣]",2026-02-05T03:23:34.726Z,177026181472600
"""stoneman42069666 @ 2YpVmUeLk7"" shows a A♣, A♦.",2026-02-05T03:23:30.721Z,177026181072102
"""Peter @ YOLNz3ZCNR"" shows a 4♦, 5♦.",2026-02-05T03:23:30.721Z,177026181072101
"Uncalled bet of 5 returned to ""Peter @ YOLNz3ZCNR""",2026-02-05T03:23:30.721Z,177026181072100
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:23:29.853Z,177026180985300
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:23:28.616Z,177026180861600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 90 and go all in",2026-02-05T03:23:27.707Z,177026180770700
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:23:24.695Z,177026180469500
"""Peter @ YOLNz3ZCNR"" raises to 95 and go all in",2026-02-05T03:23:17.884Z,177026179788400
"""Will @ AVS4WBKGHg"" calls 10",2026-02-05T03:23:12.409Z,177026179240900
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:23:09.632Z,177026178963200
"""grandpashortz @ b8EutyhaTC"" calls 10",2026-02-05T03:23:08.527Z,177026178852700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-05T03:23:05.361Z,177026178536100
"""Ian @ yrSbbM5VuT"" raises to 10",2026-02-05T03:23:03.886Z,177026178388600
"""Peter @ YOLNz3ZCNR"" bets 2",2026-02-05T03:22:58.873Z,177026177887300
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:22:56.590Z,177026177659000
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:22:55.516Z,177026177551600
"Flop:  [8♠, 6♦, 7♣]",2026-02-05T03:22:50.022Z,177026177002200
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:22:49.184Z,177026176918400
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:22:48.297Z,177026176829700
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:22:47.388Z,177026176738800
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:22:46.452Z,177026176645200
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:22:44.704Z,177026176470400
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:22:43.067Z,177026176306700
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:22:39.233Z,177026175923300
"The admin approved the player ""Connor @ SgqM1BL9TF"" participation with a stack of 200.",2026-02-05T03:22:37.578Z,177026175757800
"The player ""Connor @ SgqM1BL9TF"" requested a seat.",2026-02-05T03:22:36.081Z,177026175608100
"""Will @ AVS4WBKGHg"" posts a big blind of 2",2026-02-05T03:22:25.990Z,177026174599011
"""Cam @ -CWFnEN9Li"" posts a small blind of 1",2026-02-05T03:22:25.990Z,177026174599010
"Your hand is 6♥, A♥",2026-02-05T03:22:25.990Z,177026174599005
"Player stacks: #2 ""Will @ AVS4WBKGHg"" (149) | #3 ""Peter @ YOLNz3ZCNR"" (97) | #5 ""Ian @ yrSbbM5VuT"" (79) | #6 ""Megan @ YhjZMT3yjF"" (193) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (92) | #9 ""grandpashortz @ b8EutyhaTC"" (522) | #10 ""Cam @ -CWFnEN9Li"" (468)",2026-02-05T03:22:25.990Z,177026174599002
"-- starting hand #7 (id: p4jji0leqwox)  No Limit Texas Hold'em (dealer: ""grandpashortz @ b8EutyhaTC"") --",2026-02-05T03:22:25.990Z,177026174599001
"The player ""Connor @ SgqM1BL9TF"" quits the game with a stack of 0.",2026-02-05T03:22:25.990Z,177026174599000
"""Ian @ yrSbbM5VuT"" shows a 6♠, 2♦.",2026-02-05T03:22:20.206Z,177026174020600
"-- ending hand #6 --",2026-02-05T03:22:19.480Z,177026173948004
"""Cam @ -CWFnEN9Li"" collected 138 from pot with Straight, 9 High (combination: 5♠, 6♦, 7♠, 8♦, 9♠)",2026-02-05T03:22:19.480Z,177026173948003
"""Cam @ -CWFnEN9Li"" collected 302 from pot with Straight, 9 High (combination: 5♠, 6♦, 7♠, 8♦, 9♠)",2026-02-05T03:22:19.480Z,177026173948002
"""Cam @ -CWFnEN9Li"" shows a 7♠, 9♠.",2026-02-05T03:22:19.480Z,177026173948001
"""Peter @ YOLNz3ZCNR"" shows a 10♠, 6♣.",2026-02-05T03:22:19.480Z,177026173948000
"""Cam @ -CWFnEN9Li"" calls 150",2026-02-05T03:22:18.662Z,177026173866200
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:22:17.776Z,177026173777600
"""Connor @ SgqM1BL9TF"" calls 81 and go all in",2026-02-05T03:22:16.882Z,177026173688200
"""Peter @ YOLNz3ZCNR"" raises to 150",2026-02-05T03:22:06.555Z,177026172655500
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:21:56.025Z,177026171602500
"""Cam @ -CWFnEN9Li"" bets 50",2026-02-05T03:21:47.140Z,177026170714000
"River: 6♥, 6♦, 2♥, 8♦ [5♠]",2026-02-05T03:21:40.538Z,177026170053800
"""Will @ AVS4WBKGHg"" calls 7",2026-02-05T03:21:39.728Z,177026169972800
"""Cam @ -CWFnEN9Li"" calls 7",2026-02-05T03:21:38.842Z,177026169884200
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:21:36.019Z,177026169601900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 7",2026-02-05T03:21:35.112Z,177026169511200
"""Connor @ SgqM1BL9TF"" calls 7",2026-02-05T03:21:33.265Z,177026169326500
"""Peter @ YOLNz3ZCNR"" raises to 7",2026-02-05T03:21:30.498Z,177026169049800
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:21:22.299Z,177026168229900
"""Cam @ -CWFnEN9Li"" bets 2",2026-02-05T03:21:21.413Z,177026168141300
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:21:18.446Z,177026167844600
"Turn: 6♥, 6♦, 2♥ [8♦]",2026-02-05T03:21:14.813Z,177026167481300
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:21:13.983Z,177026167398300
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:21:12.839Z,177026167283900
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:21:10.447Z,177026167044700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:21:04.803Z,177026166480300
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:21:02.296Z,177026166229600
"""Peter @ YOLNz3ZCNR"" bets 2",2026-02-05T03:20:56.393Z,177026165639300
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:20:48.993Z,177026164899300
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:20:45.301Z,177026164530100
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:20:44.212Z,177026164421200
"Flop:  [6♥, 6♦, 2♥]",2026-02-05T03:20:38.573Z,177026163857300
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:20:37.756Z,177026163775600
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:20:36.826Z,177026163682600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:20:35.918Z,177026163591800
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:20:34.420Z,177026163442000
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:20:33.030Z,177026163303000
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:20:28.348Z,177026162834800
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:20:27.442Z,177026162744200
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:20:19.836Z,177026161983600
"""Cam @ -CWFnEN9Li"" posts a big blind of 2",2026-02-05T03:20:18.263Z,177026161826311
"""grandpashortz @ b8EutyhaTC"" posts a small blind of 1",2026-02-05T03:20:18.263Z,177026161826310
"Your hand is 6♠, 2♦",2026-02-05T03:20:18.263Z,177026161826305
"Player stacks: #2 ""Will @ AVS4WBKGHg"" (160) | #3 ""Peter @ YOLNz3ZCNR"" (258) | #4 ""Connor @ SgqM1BL9TF"" (92) | #5 ""Ian @ yrSbbM5VuT"" (79) | #6 ""Megan @ YhjZMT3yjF"" (193) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (103) | #9 ""grandpashortz @ b8EutyhaTC"" (526) | #10 ""Cam @ -CWFnEN9Li"" (189)",2026-02-05T03:20:18.263Z,177026161826301
"-- starting hand #6 (id: 3d0rv2vczvix)  No Limit Texas Hold'em (dealer: ""stoneman42069666 @ 2YpVmUeLk7"") --",2026-02-05T03:20:18.263Z,177026161826300
"-- ending hand #5 --",2026-02-05T03:20:12.256Z,177026161225603
"""Connor @ SgqM1BL9TF"" collected 17 from pot with Pair, 4's (combination: 9♥, J♠, K♥, 4♥, 4♦)",2026-02-05T03:20:12.256Z,177026161225602
"""Connor @ SgqM1BL9TF"" shows a J♠, 4♥.",2026-02-05T03:20:12.256Z,177026161225601
"""grandpashortz @ b8EutyhaTC"" shows a A♠, 8♠.",2026-02-05T03:20:12.256Z,177026161225600
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:20:11.439Z,177026161143900
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:20:09.907Z,177026160990700
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:20:07.608Z,177026160760800
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:20:06.706Z,177026160670600
"River: 4♦, 2♠, 9♥, 5♠ [K♥]",2026-02-05T03:20:03.096Z,177026160309600
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:20:02.278Z,177026160227800
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:19:56.891Z,177026159689100
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:19:47.551Z,177026158755100
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:19:45.422Z,177026158542200
"Turn: 4♦, 2♠, 9♥ [5♠]",2026-02-05T03:19:40.869Z,177026158086900
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:19:40.034Z,177026158003400
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:19:39.031Z,177026157903100
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:19:35.244Z,177026157524400
"""Connor @ SgqM1BL9TF"" bets 2",2026-02-05T03:19:33.313Z,177026157331300
"""Will @ AVS4WBKGHg"" checks",2026-02-05T03:19:27.670Z,177026156767000
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:19:26.181Z,177026156618100
"Flop:  [4♦, 2♠, 9♥]",2026-02-05T03:19:17.387Z,177026155738700
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:19:16.562Z,177026155656200
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:19:13.660Z,177026155366000
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:19:11.910Z,177026155191000
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:19:09.956Z,177026154995600
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:19:09.008Z,177026154900800
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:19:06.402Z,177026154640200
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:19:03.581Z,177026154358100
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:19:02.614Z,177026154261400
"""grandpashortz @ b8EutyhaTC"" posts a big blind of 2",2026-02-05T03:18:49.061Z,177026152906111
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 1",2026-02-05T03:18:49.061Z,177026152906110
"Your hand is Q♥, 7♣",2026-02-05T03:18:49.061Z,177026152906105
"Player stacks: #2 ""Will @ AVS4WBKGHg"" (164) | #3 ""Peter @ YOLNz3ZCNR"" (258) | #4 ""Connor @ SgqM1BL9TF"" (79) | #5 ""Ian @ yrSbbM5VuT"" (79) | #6 ""Megan @ YhjZMT3yjF"" (197) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (104) | #9 ""grandpashortz @ b8EutyhaTC"" (530) | #10 ""Cam @ -CWFnEN9Li"" (189)",2026-02-05T03:18:49.061Z,177026152906101
"-- starting hand #5 (id: iwskrwbxh1wm)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-05T03:18:49.061Z,177026152906100
"-- ending hand #4 --",2026-02-05T03:18:43.011Z,177026152301104
"""grandpashortz @ b8EutyhaTC"" collected 403 from pot with Two Pair, A's & Q's (combination: 8♦, Q♠, Q♥, A♠, A♣)",2026-02-05T03:18:43.011Z,177026152301103
"""grandpashortz @ b8EutyhaTC"" shows a A♠, Q♠.",2026-02-05T03:18:43.011Z,177026152301102
"""Ian @ yrSbbM5VuT"" shows a 9♣, A♥.",2026-02-05T03:18:43.011Z,177026152301101
"""Cam @ -CWFnEN9Li"" shows a A♦, 2♣.",2026-02-05T03:18:43.011Z,177026152301100
"""grandpashortz @ b8EutyhaTC"" calls 50",2026-02-05T03:18:42.206Z,177026152220600
"""Ian @ yrSbbM5VuT"" calls 50",2026-02-05T03:18:39.186Z,177026151918600
"""Connor @ SgqM1BL9TF"" calls 50",2026-02-05T03:18:30.669Z,177026151066900
"""Cam @ -CWFnEN9Li"" bets 50",2026-02-05T03:18:24.749Z,177026150474900
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:18:17.914Z,177026149791400
"River: A♣, Q♥, 7♥, 8♥ [8♦]",2026-02-05T03:18:15.476Z,177026149547600
"""Connor @ SgqM1BL9TF"" calls 25",2026-02-05T03:18:14.664Z,177026149466400
"""Cam @ -CWFnEN9Li"" calls 25",2026-02-05T03:18:11.270Z,177026149127000
"""grandpashortz @ b8EutyhaTC"" calls 25",2026-02-05T03:18:10.331Z,177026149033100
"""Ian @ yrSbbM5VuT"" bets 25",2026-02-05T03:18:07.720Z,177026148772000
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:18:01.874Z,177026148187400
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:17:57.899Z,177026147789900
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:17:56.361Z,177026147636100
"Turn: A♣, Q♥, 7♥ [8♥]",2026-02-05T03:17:52.249Z,177026147224900
"""Connor @ SgqM1BL9TF"" calls 20",2026-02-05T03:17:51.417Z,177026147141700
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:17:49.755Z,177026146975500
"""Cam @ -CWFnEN9Li"" calls 20",2026-02-05T03:17:48.805Z,177026146880500
"""grandpashortz @ b8EutyhaTC"" calls 20",2026-02-05T03:17:47.896Z,177026146789600
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:17:45.632Z,177026146563200
"""Ian @ yrSbbM5VuT"" raises to 20",2026-02-05T03:17:41.329Z,177026146132900
"""Connor @ SgqM1BL9TF"" calls 6",2026-02-05T03:17:32.514Z,177026145251400
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:17:31.597Z,177026145159700
"""Will @ AVS4WBKGHg"" calls 6",2026-02-05T03:17:27.015Z,177026144701500
"""Cam @ -CWFnEN9Li"" calls 6",2026-02-05T03:17:25.994Z,177026144599400
"""grandpashortz @ b8EutyhaTC"" raises to 6",2026-02-05T03:17:24.788Z,177026144478800
"""stoneman42069666 @ 2YpVmUeLk7"" bets 2",2026-02-05T03:17:17.952Z,177026143795200
"Flop:  [A♣, Q♥, 7♥]",2026-02-05T03:17:13.130Z,177026143313000
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-05T03:17:12.282Z,177026143228200
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:17:05.245Z,177026142524500
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:17:03.672Z,177026142367200
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:17:01.181Z,177026142118100
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:17:00.246Z,177026142024600
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:16:55.870Z,177026141587000
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:16:53.917Z,177026141391700
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:16:49.879Z,177026140987900
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 2",2026-02-05T03:16:45.977Z,177026140597711
"""Megan @ YhjZMT3yjF"" posts a small blind of 1",2026-02-05T03:16:45.977Z,177026140597710
"Your hand is 9♣, A♥",2026-02-05T03:16:45.977Z,177026140597705
"Player stacks: #2 ""Will @ AVS4WBKGHg"" (172) | #3 ""Peter @ YOLNz3ZCNR"" (260) | #4 ""Connor @ SgqM1BL9TF"" (176) | #5 ""Ian @ yrSbbM5VuT"" (176) | #6 ""Megan @ YhjZMT3yjF"" (198) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (108) | #9 ""grandpashortz @ b8EutyhaTC"" (224) | #10 ""Cam @ -CWFnEN9Li"" (286)",2026-02-05T03:16:45.977Z,177026140597701
"-- starting hand #4 (id: lyymhew0fcal)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-05T03:16:45.977Z,177026140597700
"""Will @ AVS4WBKGHg"" shows a 5♥, 5♦.",2026-02-05T03:16:44.490Z,177026140449000
"""Peter @ YOLNz3ZCNR"" shows a A♠, A♣.",2026-02-05T03:16:42.905Z,177026140290500
"-- ending hand #3 --",2026-02-05T03:16:41.655Z,177026140165502
"""Peter @ YOLNz3ZCNR"" collected 86 from pot",2026-02-05T03:16:41.655Z,177026140165501
"Uncalled bet of 65 returned to ""Peter @ YOLNz3ZCNR""",2026-02-05T03:16:41.655Z,177026140165500
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:16:40.837Z,177026140083700
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:16:35.241Z,177026139524100
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:16:32.673Z,177026139267300
"""Peter @ YOLNz3ZCNR"" raises to 67",2026-02-05T03:16:31.770Z,177026139177000
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:16:21.661Z,177026138166100
"""stoneman42069666 @ 2YpVmUeLk7"" bets 2",2026-02-05T03:16:20.669Z,177026138066900
"Turn: 6♦, 10♦, A♥ [6♣]",2026-02-05T03:16:17.445Z,177026137744500
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:16:16.640Z,177026137664000
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:16:15.752Z,177026137575200
"""stoneman42069666 @ 2YpVmUeLk7"" calls 16",2026-02-05T03:16:14.818Z,177026137481800
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:16:13.174Z,177026137317400
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:16:11.760Z,177026137176000
"""Connor @ SgqM1BL9TF"" calls 16",2026-02-05T03:16:09.832Z,177026136983200
"""Peter @ YOLNz3ZCNR"" calls 16",2026-02-05T03:16:06.443Z,177026136644300
"""Will @ AVS4WBKGHg"" bets 16",2026-02-05T03:15:55.049Z,177026135504900
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:15:52.127Z,177026135212700
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:15:51.246Z,177026135124600
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-05T03:15:50.292Z,177026135029200
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:15:49.365Z,177026134936500
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:15:47.118Z,177026134711800
"Flop:  [6♦, 10♦, A♥]",2026-02-05T03:15:42.010Z,177026134201000
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:15:41.184Z,177026134118400
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:15:39.240Z,177026133924000
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:15:37.606Z,177026133760600
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:15:36.657Z,177026133665700
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:15:35.655Z,177026133565500
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:15:34.743Z,177026133474300
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:15:31.372Z,177026133137200
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:15:29.630Z,177026132963000
"""Megan @ YhjZMT3yjF"" posts a big blind of 2",2026-02-05T03:15:26.707Z,177026132670711
"""Ian @ yrSbbM5VuT"" posts a small blind of 1",2026-02-05T03:15:26.707Z,177026132670710
"Your hand is 7♠, 9♠",2026-02-05T03:15:26.707Z,177026132670705
