entry,at,order
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:11:29.237Z,177087308923700
"""Ian @ yrSbbM5VuT"" bets 10",2026-02-12T05:11:18.838Z,177087307883800
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:11:12.976Z,177087307297600
"Flop:  [3♥, 3♠, 4♣]",2026-02-12T05:11:09.579Z,177087306957900
"""Connor @ SgqM1BL9TF"" calls 15",2026-02-12T05:11:08.774Z,177087306877400
"""Will @ AVS4WBKGHg"" calls 15",2026-02-12T05:11:04.107Z,177087306410700
"""Peter @ YOLNz3ZCNR"" calls 15",2026-02-12T05:11:00.721Z,177087306072100
"""Ian @ yrSbbM5VuT"" raises to 15",2026-02-12T05:10:56.776Z,177087305677600
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:10:44.251Z,177087304425100
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:10:43.344Z,177087304334400
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:10:31.145Z,177087303114500
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:10:30.219Z,177087303021900
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T05:10:22.880Z,177087302288008
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T05:10:22.880Z,177087302288007
"Your hand is J♣, K♥",2026-02-12T05:10:22.880Z,177087302288002
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1513) | #2 ""Peter @ YOLNz3ZCNR"" (910) | #3 ""Will @ AVS4WBKGHg"" (394) | #4 ""Megan @ YhjZMT3yjF"" (493) | #6 ""Connor @ SgqM1BL9TF"" (1690)",2026-02-12T05:10:22.880Z,177087302288001
"-- starting hand #77 (id: mvsmtvlctnd0)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T05:10:22.880Z,177087302288000
"""Will @ AVS4WBKGHg"" shows a 8♣, 4♦.",2026-02-12T05:10:21.197Z,177087302119700
"-- ending hand #76 --",2026-02-12T05:10:19.278Z,177087301927802
"""Ian @ yrSbbM5VuT"" collected 32 from pot",2026-02-12T05:10:19.278Z,177087301927801
"Uncalled bet of 20 returned to ""Ian @ yrSbbM5VuT""",2026-02-12T05:10:19.278Z,177087301927800
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:10:18.421Z,177087301842100
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:10:11.347Z,177087301134700
"""Ian @ yrSbbM5VuT"" bets 20",2026-02-12T05:10:08.689Z,177087300868900
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:10:01.238Z,177087300123800
"River: 8♥, 4♥, 9♠, 2♣ [8♠]",2026-02-12T05:09:57.375Z,177087299737500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:09:56.553Z,177087299655300
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:09:55.652Z,177087299565200
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:09:51.497Z,177087299149700
"Turn: 8♥, 4♥, 9♠ [2♣]",2026-02-12T05:09:47.070Z,177087298707000
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:09:46.212Z,177087298621200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:09:42.542Z,177087298254200
"""Ian @ yrSbbM5VuT"" bets 5",2026-02-12T05:09:37.162Z,177087297716200
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:09:19.335Z,177087295933500
"Flop:  [8♥, 4♥, 9♠]",2026-02-12T05:09:12.054Z,177087295205400
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:09:11.185Z,177087295118500
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:09:10.175Z,177087295017500
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:09:04.830Z,177087294483000
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:09:03.960Z,177087294396000
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:08:51.566Z,177087293156600
"""Connor @ SgqM1BL9TF"" posts a big blind of 5",2026-02-12T05:08:46.544Z,177087292654408
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T05:08:46.544Z,177087292654407
"Your hand is 3♣, 2♥",2026-02-12T05:08:46.544Z,177087292654402
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1491) | #2 ""Peter @ YOLNz3ZCNR"" (920) | #3 ""Will @ AVS4WBKGHg"" (394) | #4 ""Megan @ YhjZMT3yjF"" (495) | #6 ""Connor @ SgqM1BL9TF"" (1700)",2026-02-12T05:08:46.544Z,177087292654401
"-- starting hand #76 (id: apaovtmm8cji)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T05:08:46.544Z,177087292654400
"""Will @ AVS4WBKGHg"" shows a 2♥.",2026-02-12T05:08:43.853Z,177087292385300
"""Peter @ YOLNz3ZCNR"" shows a 9♦, 3♦.",2026-02-12T05:08:42.874Z,177087292287400
"-- ending hand #75 --",2026-02-12T05:08:42.240Z,177087292224002
"""Will @ AVS4WBKGHg"" collected 85 from pot",2026-02-12T05:08:42.240Z,177087292224001
"Uncalled bet of 309 returned to ""Will @ AVS4WBKGHg""",2026-02-12T05:08:42.240Z,177087292224000
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:08:41.429Z,177087292142900
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:08:21.244Z,177087290124400
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:08:02.842Z,177087288284200
"""Will @ AVS4WBKGHg"" bets 309 and go all in",2026-02-12T05:07:59.359Z,177087287935900
"River: A♦, 3♣, A♣, 6♦ [K♣]",2026-02-12T05:07:55.068Z,177087287506800
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:07:54.236Z,177087287423600
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:07:48.997Z,177087286899700
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:07:45.634Z,177087286563400
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:07:44.246Z,177087286424600
"Turn: A♦, 3♣, A♣ [6♦]",2026-02-12T05:07:41.594Z,177087286159400
"""Connor @ SgqM1BL9TF"" calls 15",2026-02-12T05:07:40.745Z,177087286074500
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:07:35.150Z,177087285515000
"""Will @ AVS4WBKGHg"" calls 15",2026-02-12T05:07:33.826Z,177087285382600
"""Peter @ YOLNz3ZCNR"" calls 15",2026-02-12T05:07:29.588Z,177087284958800
"""Ian @ yrSbbM5VuT"" bets 15",2026-02-12T05:07:27.971Z,177087284797100
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:07:18.862Z,177087283886200
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:07:15.489Z,177087283548900
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:07:13.924Z,177087283392400
"Flop:  [A♦, 3♣, A♣]",2026-02-12T05:07:05.965Z,177087282596500
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:07:05.084Z,177087282508400
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:07:03.629Z,177087282362900
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:07:02.666Z,177087282266600
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:06:51.971Z,177087281197100
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:06:49.371Z,177087280937100
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T05:06:45.959Z,177087280595908
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T05:06:45.959Z,177087280595907
"Your hand is 9♥, J♣",2026-02-12T05:06:45.959Z,177087280595902
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1511) | #2 ""Peter @ YOLNz3ZCNR"" (940) | #3 ""Will @ AVS4WBKGHg"" (329) | #4 ""Megan @ YhjZMT3yjF"" (500) | #6 ""Connor @ SgqM1BL9TF"" (1720)",2026-02-12T05:06:45.959Z,177087280595901
"-- starting hand #75 (id: r6tjehlz4dh3)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T05:06:45.959Z,177087280595900
"""Peter @ YOLNz3ZCNR"" shows a 5♣, 5♠.",2026-02-12T05:06:43.036Z,177087280303600
"-- ending hand #74 --",2026-02-12T05:06:42.328Z,177087280232802
"""Will @ AVS4WBKGHg"" collected 45 from pot",2026-02-12T05:06:42.328Z,177087280232801
"Uncalled bet of 284 returned to ""Will @ AVS4WBKGHg""",2026-02-12T05:06:42.328Z,177087280232800
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:06:41.502Z,177087280150200
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:06:24.355Z,177087278435500
"""Will @ AVS4WBKGHg"" raises to 299 and go all in",2026-02-12T05:06:14.938Z,177087277493800
"""Peter @ YOLNz3ZCNR"" raises to 15",2026-02-12T05:06:08.194Z,177087276819400
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:06:03.929Z,177087276392900
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T05:05:59.869Z,177087275986900
"""Will @ AVS4WBKGHg"" raises to 10",2026-02-12T05:05:56.920Z,177087275692000
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:05:53.364Z,177087275336400
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:05:52.459Z,177087275245900
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:05:50.170Z,177087275017000
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:05:49.291Z,177087274929100
"""Will @ AVS4WBKGHg"" posts a big blind of 5",2026-02-12T05:05:45.956Z,177087274595608
"""Peter @ YOLNz3ZCNR"" posts a small blind of 2",2026-02-12T05:05:45.956Z,177087274595607
"Your hand is 7♠, 2♦",2026-02-12T05:05:45.956Z,177087274595602
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1516) | #2 ""Peter @ YOLNz3ZCNR"" (955) | #3 ""Will @ AVS4WBKGHg"" (299) | #4 ""Megan @ YhjZMT3yjF"" (500) | #6 ""Connor @ SgqM1BL9TF"" (1730)",2026-02-12T05:05:45.956Z,177087274595601
"-- starting hand #74 (id: bg9ch3vqycoy)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T05:05:45.956Z,177087274595600
"""Connor @ SgqM1BL9TF"" shows a 5♠, 7♠.",2026-02-12T05:05:41.490Z,177087274149000
"-- ending hand #73 --",2026-02-12T05:05:39.432Z,177087273943203
"""Peter @ YOLNz3ZCNR"" collected 45 from pot with Two Pair, 6's & 2's (combination: J♥, 2♣, 2♥, 6♣, 6♠)",2026-02-12T05:05:39.432Z,177087273943202
"""Peter @ YOLNz3ZCNR"" shows a 2♣, 6♣.",2026-02-12T05:05:39.432Z,177087273943201
"""Ian @ yrSbbM5VuT"" shows a 4♠, 2♠.",2026-02-12T05:05:39.432Z,177087273943200
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:05:38.625Z,177087273862500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:05:35.948Z,177087273594800
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:05:35.030Z,177087273503000
"River: 2♥, J♥, 6♠, 10♦ [9♦]",2026-02-12T05:05:29.227Z,177087272922700
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T05:05:28.411Z,177087272841100
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:05:26.659Z,177087272665900
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:05:22.788Z,177087272278800
"Turn: 2♥, J♥, 6♠ [10♦]",2026-02-12T05:05:04.663Z,177087270466300
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T05:05:03.841Z,177087270384100
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T05:04:54.482Z,177087269448200
"""Ian @ yrSbbM5VuT"" bets 10",2026-02-12T05:04:49.325Z,177087268932500
"Flop:  [2♥, J♥, 6♠]",2026-02-12T05:04:35.739Z,177087267573900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:04:34.888Z,177087267488800
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:04:33.997Z,177087267399700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:04:29.272Z,177087266927200
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:04:28.379Z,177087266837900
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:04:22.639Z,177087266263900
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T05:04:17.358Z,177087265735809
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T05:04:17.358Z,177087265735808
"Your hand is 4♠, 2♠",2026-02-12T05:04:17.358Z,177087265735803
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1531) | #2 ""Peter @ YOLNz3ZCNR"" (925) | #3 ""Will @ AVS4WBKGHg"" (299) | #4 ""Megan @ YhjZMT3yjF"" (500) | #6 ""Connor @ SgqM1BL9TF"" (1745)",2026-02-12T05:04:17.358Z,177087265735802
"-- starting hand #73 (id: xqxdzdidfutl)  No Limit Texas Hold'em (dead button) --",2026-02-12T05:04:17.358Z,177087265735801
"The player ""Megan @ YhjZMT3yjF"" joined the game with a stack of 500.",2026-02-12T05:04:17.358Z,177087265735800
"""Will @ AVS4WBKGHg"" shows a Q♠.",2026-02-12T05:04:12.952Z,177087265295200
"-- ending hand #72 --",2026-02-12T05:04:10.846Z,177087265084602
"""Peter @ YOLNz3ZCNR"" collected 50 from pot with Pair, A's (combination: J♣, Q♣, K♦, A♥, A♦)",2026-02-12T05:04:10.846Z,177087265084601
"""Peter @ YOLNz3ZCNR"" shows a K♦, A♥.",2026-02-12T05:04:10.846Z,177087265084600
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:04:10.015Z,177087265001500
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T05:04:08.740Z,177087264874000
"River: Q♣, 8♦, A♦, 6♦ [J♣]",2026-02-12T05:04:04.929Z,177087264492900
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:04:04.040Z,177087264404000
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:04:00.702Z,177087264070200
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T05:03:59.329Z,177087263932900
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:03:47.975Z,177087262797500
"Turn: Q♣, 8♦, A♦ [6♦]",2026-02-12T05:03:44.632Z,177087262463200
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:03:43.793Z,177087262379300
"The admin approved the player ""Megan @ YhjZMT3yjF"" participation with a stack of 500.",2026-02-12T05:03:35.160Z,177087261516000
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:03:34.720Z,177087261472000
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T05:03:33.657Z,177087261365700
"The player ""Megan @ YhjZMT3yjF"" requested a seat.",2026-02-12T05:03:32.956Z,177087261295600
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:03:31.395Z,177087261139500
"Flop:  [Q♣, 8♦, A♦]",2026-02-12T05:03:24.604Z,177087260460400
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:03:23.767Z,177087260376700
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:03:22.842Z,177087260284200
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:03:19.607Z,177087259960700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:03:15.343Z,177087259534300
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T05:03:09.790Z,177087258979009
"Dead Small Blind",2026-02-12T05:03:09.790Z,177087258979008
"Your hand is 7♦, 6♣",2026-02-12T05:03:09.790Z,177087258979004
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1541) | #2 ""Peter @ YOLNz3ZCNR"" (895) | #3 ""Will @ AVS4WBKGHg"" (319) | #6 ""Connor @ SgqM1BL9TF"" (1745)",2026-02-12T05:03:09.790Z,177087258979003
"-- starting hand #72 (id: v9bkcufnxuyz)  No Limit Texas Hold'em (dead button) --",2026-02-12T05:03:09.790Z,177087258979002
"The player ""stoneman42069666 @ 2YpVmUeLk7"" quits the game with a stack of 0.",2026-02-12T05:03:09.790Z,177087258979001
"The player ""Megan @ YhjZMT3yjF"" quits the game with a stack of 0.",2026-02-12T05:03:09.790Z,177087258979000
"-- ending hand #71 --",2026-02-12T05:03:03.787Z,177087258378706
"""Megan @ YhjZMT3yjF"" shows a A♠, J♣.",2026-02-12T05:03:03.787Z,177087258378705
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 10♦, J♥.",2026-02-12T05:03:03.787Z,177087258378704
"""Peter @ YOLNz3ZCNR"" collected 326 from pot with Flush, A High (combination: 2♣, 4♣, 8♣, Q♣, A♣)",2026-02-12T05:03:03.787Z,177087258378703
"""Peter @ YOLNz3ZCNR"" collected 300 from pot with Flush, A High (combination: 2♣, 4♣, 8♣, Q♣, A♣)",2026-02-12T05:03:03.787Z,177087258378702
"""Peter @ YOLNz3ZCNR"" shows a 2♣, 4♣.",2026-02-12T05:03:03.787Z,177087258378701
"Uncalled bet of 75 returned to ""Peter @ YOLNz3ZCNR""",2026-02-12T05:03:03.787Z,177087258378700
"""Megan @ YhjZMT3yjF"" calls 179 and go all in",2026-02-12T05:03:02.954Z,177087258295400
"""Peter @ YOLNz3ZCNR"" raises to 254",2026-02-12T05:02:35.001Z,177087255500100
"""Megan @ YhjZMT3yjF"" calls 16",2026-02-12T05:02:21.009Z,177087254100900
"""stoneman42069666 @ 2YpVmUeLk7"" bets 16 and go all in",2026-02-12T05:02:19.221Z,177087253922100
"River: 8♣, Q♣, 7♦, A♣ [10♠]",2026-02-12T05:02:13.153Z,177087253315300
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:02:12.336Z,177087253233600
"""Peter @ YOLNz3ZCNR"" calls 69",2026-02-12T05:02:05.998Z,177087252599800
"""Megan @ YhjZMT3yjF"" calls 69",2026-02-12T05:02:01.193Z,177087252119300
"""stoneman42069666 @ 2YpVmUeLk7"" bets 69",2026-02-12T05:01:55.993Z,177087251599300
"Turn: 8♣, Q♣, 7♦ [A♣]",2026-02-12T05:01:49.052Z,177087250905200
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:01:48.222Z,177087250822200
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:01:45.061Z,177087250506100
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:01:44.161Z,177087250416100
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T05:01:39.803Z,177087249980300
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T05:01:37.721Z,177087249772100
"Flop:  [8♣, Q♣, 7♦]",2026-02-12T05:01:24.634Z,177087248463400
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:01:23.798Z,177087248379800
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T05:01:20.114Z,177087248011400
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:01:17.893Z,177087247789300
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:01:14.551Z,177087247455100
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:01:12.000Z,177087247200000
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:01:08.821Z,177087246882100
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T05:00:54.938Z,177087245493809
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 2",2026-02-12T05:00:54.938Z,177087245493808
"Your hand is Q♥, 3♠",2026-02-12T05:00:54.938Z,177087245493802
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1541) | #2 ""Peter @ YOLNz3ZCNR"" (527) | #3 ""Will @ AVS4WBKGHg"" (324) | #6 ""Connor @ SgqM1BL9TF"" (1755) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (95) | #10 ""Megan @ YhjZMT3yjF"" (258)",2026-02-12T05:00:54.938Z,177087245493801
"-- starting hand #71 (id: s3thckbf9ivi)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-12T05:00:54.938Z,177087245493800
"""Peter @ YOLNz3ZCNR"" shows a 10♥, A♠.",2026-02-12T05:00:53.179Z,177087245317900
"""Connor @ SgqM1BL9TF"" shows a 6♠, 4♥.",2026-02-12T05:00:51.585Z,177087245158500
"-- ending hand #70 --",2026-02-12T05:00:50.595Z,177087245059502
"""Connor @ SgqM1BL9TF"" collected 95 from pot",2026-02-12T05:00:50.595Z,177087245059501
"Uncalled bet of 95 returned to ""Connor @ SgqM1BL9TF""",2026-02-12T05:00:50.595Z,177087245059500
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:00:49.770Z,177087244977000
"""Connor @ SgqM1BL9TF"" bets 95",2026-02-12T05:00:42.289Z,177087244228900
"River: 4♠, 7♥, K♦, 4♣ [3♠]",2026-02-12T05:00:37.513Z,177087243751300
"""Peter @ YOLNz3ZCNR"" calls 25",2026-02-12T05:00:36.668Z,177087243666800
"""Connor @ SgqM1BL9TF"" bets 25",2026-02-12T05:00:29.826Z,177087242982600
"Turn: 4♠, 7♥, K♦ [4♣]",2026-02-12T05:00:25.706Z,177087242570600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:00:24.862Z,177087242486200
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:00:19.217Z,177087241921700
"""Connor @ SgqM1BL9TF"" bets 5",2026-02-12T05:00:07.117Z,177087240711700
"Flop:  [4♠, 7♥, K♦]",2026-02-12T05:00:03.823Z,177087240382300
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T05:00:02.422Z,177087240242200
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T04:59:57.090Z,177087239709000
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:59:39.094Z,177087237909400
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T04:59:38.230Z,177087237823000
"""Ian @ yrSbbM5VuT"" raises to 10",2026-02-12T04:59:31.168Z,177087237116800
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:59:29.083Z,177087236908300
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 5",2026-02-12T04:59:24.524Z,177087236452409
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T04:59:24.524Z,177087236452408
"Your hand is A♣, 9♣",2026-02-12T04:59:24.524Z,177087236452402
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1551) | #2 ""Peter @ YOLNz3ZCNR"" (567) | #3 ""Will @ AVS4WBKGHg"" (324) | #6 ""Connor @ SgqM1BL9TF"" (1700) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (100) | #10 ""Megan @ YhjZMT3yjF"" (258)",2026-02-12T04:59:24.524Z,177087236452401
"-- starting hand #70 (id: bmtzuazxekoz)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T04:59:24.524Z,177087236452400
"""Megan @ YhjZMT3yjF"" shows a 10♥, 3♠.",2026-02-12T04:59:18.817Z,177087235881700
"""stoneman42069666 @ 2YpVmUeLk7"" shows a Q♣, 2♥.",2026-02-12T04:59:18.318Z,177087235831800
"-- ending hand #69 --",2026-02-12T04:59:17.517Z,177087235751702
"""Connor @ SgqM1BL9TF"" collected 645 from pot with Full House, K's over 3's (combination: 3♦, 3♥, K♦, K♣, K♠)",2026-02-12T04:59:17.517Z,177087235751701
"""Connor @ SgqM1BL9TF"" shows a 3♦, J♠.",2026-02-12T04:59:17.517Z,177087235751700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 215",2026-02-12T04:59:16.636Z,177087235663600
"""Connor @ SgqM1BL9TF"" bets 215",2026-02-12T04:58:59.269Z,177087233926900
"River: K♦, K♣, 3♥, K♠ [9♠]",2026-02-12T04:58:54.596Z,177087233459600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 75",2026-02-12T04:58:53.758Z,177087233375800
"""Connor @ SgqM1BL9TF"" bets 75",2026-02-12T04:58:50.311Z,177087233031100
"Turn: K♦, K♣, 3♥ [K♠]",2026-02-12T04:58:44.426Z,177087232442600
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:58:43.595Z,177087232359500
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:58:42.707Z,177087232270700
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:58:41.631Z,177087232163100
"""stoneman42069666 @ 2YpVmUeLk7"" calls 20",2026-02-12T04:58:38.528Z,177087231852800
"""Connor @ SgqM1BL9TF"" bets 20",2026-02-12T04:58:35.568Z,177087231556800
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:58:24.227Z,177087230422700
"Flop:  [K♦, K♣, 3♥]",2026-02-12T04:58:05.772Z,177087228577200
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T04:58:04.947Z,177087228494700
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:58:04.042Z,177087228404200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:58:03.161Z,177087228316100
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T04:58:01.651Z,177087228165100
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:57:57.308Z,177087227730800
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:57:55.830Z,177087227583000
"""Connor @ SgqM1BL9TF"" posts a big blind of 5",2026-02-12T04:57:52.637Z,177087227263709
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T04:57:52.637Z,177087227263708
"Your hand is 4♦, Q♦",2026-02-12T04:57:52.637Z,177087227263702
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1556) | #2 ""Peter @ YOLNz3ZCNR"" (572) | #3 ""Will @ AVS4WBKGHg"" (329) | #6 ""Connor @ SgqM1BL9TF"" (1370) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (415) | #10 ""Megan @ YhjZMT3yjF"" (258)",2026-02-12T04:57:52.637Z,177087227263701
"-- starting hand #69 (id: wivxvwgqwa4l)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T04:57:52.637Z,177087227263700
"""Peter @ YOLNz3ZCNR"" shows a 2♣, 5♣.",2026-02-12T04:57:48.534Z,177087226853400
"-- ending hand #68 --",2026-02-12T04:57:46.088Z,177087226608802
"""stoneman42069666 @ 2YpVmUeLk7"" collected 200 from pot with Pair, A's (combination: 5♠, 8♦, 10♠, A♥, A♣)",2026-02-12T04:57:46.088Z,177087226608801
"""stoneman42069666 @ 2YpVmUeLk7"" shows a A♥, A♣.",2026-02-12T04:57:46.088Z,177087226608800
"""Peter @ YOLNz3ZCNR"" calls 70",2026-02-12T04:57:45.273Z,177087226527300
"""stoneman42069666 @ 2YpVmUeLk7"" raises to 70",2026-02-12T04:57:39.235Z,177087225923500
"""Peter @ YOLNz3ZCNR"" bets 35",2026-02-12T04:57:27.025Z,177087224702500
"River: 8♦, 4♣, 3♣, 10♠ [5♠]",2026-02-12T04:57:10.724Z,177087223072400
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:57:09.877Z,177087222987700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:57:05.755Z,177087222575500
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T04:56:59.897Z,177087221989700
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:56:56.314Z,177087221631400
